ID,Name,Centroid
C452,Moisburg,POINT (9.710662134133855 53.40373263135502)
C453,Regesbostel,POINT (9.65497285164256 53.378935525858594)
C454,Wenzendorf,POINT (9.77381706365069 53.35170862387422)
C455,Bendestorf,POINT (9.974132777571697 53.33506007341733)
C456,Harmstorf,POINT (9.98308710835592 53.34884938671723)
C457,Jesteburg,POINT (9.935193310112238 53.30586574140051)
C458,Eyendorf,POINT (10.148629193790617 53.19609493440694)
C459,Garlstorf,POINT (10.088118416423244 53.233937066619944)
C460,Garstedt,POINT (10.16919536290133 53.28127840016135)
C461,Gödenstorf,POINT (10.109169083446881 53.202839715473246)
C462,Salzhausen,POINT (10.180046023352295 53.222491282090196)
C463,Toppenstedt,POINT (10.101869845371114 53.272277282347794)
C464,Vierhöfen,POINT (10.222724802220753 53.26635403207498)
C465,Wulfsen,POINT (10.136780597929167 53.30245057345641)
C466,Dohren,POINT (9.698432373726144 53.30975850895242)
C467,Handeloh,POINT (9.842427454951965 53.247266928718936)
C468,Heidenau,POINT (9.630779711395551 53.31041601144252)
C469,Kakenstorf,POINT (9.755979833455033 53.31390615421066)
C470,Königsmoor,POINT (9.65783391837535 53.23048891137323)
C471,Otter,POINT (9.747597538753455 53.226243869467694)
C472,Tostedt,POINT (9.735724158350525 53.277933257266916)
C473,Welle,POINT (9.797028693054719 53.2333516031518)
C474,Wistedt,POINT (9.6549415964064 53.26331687107872)
C475,Gartow,POINT (11.474380030268046 53.021158357786845)
C476,Gorleben,POINT (11.37074146411402 53.03812363308054)
C477,Höhbeck,POINT (11.433842172886875 53.05839483673275)
C478,Prezelle,POINT (11.390959705866448 52.955716841775356)
C479,Schnackenburg,POINT (11.539154079147755 53.028029644454215)
C480,Damnatz,POINT (11.165888999143974 53.142086595764425)
C481,Dannenberg (Elbe),POINT (11.104628614145025 53.09369959907352)
C482,Göhrde,POINT (10.941999841031123 53.124763655656025)
C483,Gusborn,POINT (11.197641470151867 53.0770798008981)
C484,Hitzacker (Elbe),POINT (10.990839761108859 53.15855254511406)
C485,Jameln,POINT (11.05629161489363 53.043410696418796)
C486,Karwitz,POINT (10.990586218015276 53.085597877707414)
C487,Langendorf,POINT (11.263762633548469 53.08392712438765)
C488,Neu Darchau,POINT (10.903973876848893 53.21149466047812)
C489,Zernien,POINT (10.904597028821843 53.058750586643285)
C490,Bergen an der Dumme,POINT (10.945332418335946 52.889431809966254)
C491,Clenze,POINT (10.93096936892902 52.9498912111089)
C492,Küsten,POINT (11.04990886687405 52.99485616569033)
C493,Lemgow,POINT (11.322452464404755 52.91276377511735)
C494,Luckau (Wendland),POINT (11.035455530765235 52.93530499359436)
C495,Lübbow,POINT (11.20712324452397 52.91475201712921)
C496,Lüchow (Wendland),POINT (11.15935594818826 52.9851113615227)
C497,Schnega,POINT (10.867570004639884 52.88916395077865)
C498,Trebel,POINT (11.289176472316692 53.0057072938567)
C499,Waddeweitz,POINT (10.958092367323493 53.00075578306257)
C500,Woltersdorf,POINT (11.244778974912292 52.95368603883996)
C501,Wustrow (Wendland),POINT (11.113296498774378 52.925523348140274)
C502,Gartow,POINT (11.425133971571105 52.9902142941625)
C503,Göhrde,POINT (10.833813010483858 53.11405747649024)
C504,Adendorf,POINT (10.454754046213175 53.286519768455804)
C505,Bleckede,POINT (10.732528434386657 53.293493542022)
C506,Lüneburg,POINT (10.416738898422862 53.24112696935943)
C507,Amt Neuhaus,POINT (10.979337486557355 53.246195202101795)
C508,Amelinghausen,POINT (10.20919442612759 53.12495977822201)
C509,Betzendorf,POINT (10.302430800272749 53.1319772266721)
C510,Oldendorf (Luhe),POINT (10.228244428702435 53.16423576760509)
C511,Rehlingen,POINT (10.156287305773832 53.081663959010605)
C512,Soderstorf,POINT (10.135557822635375 53.146508773586)
C513,Bardowick,POINT (10.379712654325676 53.30340201425373)
C514,Barum,POINT (10.401030477710805 53.347927176092576)
C515,Handorf,POINT (10.338855028620747 53.342023798337074)
C516,Mechtersen,POINT (10.299815976084123 53.28013775251122)
C517,Radbruch,POINT (10.268917027232439 53.309041008400875)
C518,Vögelsen,POINT (10.339449166398206 53.28253466347579)
C519,Wittorf,POINT (10.368872372320059 53.333436468632726)
C520,Boitze,POINT (10.743261955170492 53.15145404796865)
C521,Dahlem,POINT (10.7498336565948 53.21643624518279)
C522,Dahlenburg,POINT (10.700193222722113 53.19601217764826)
C523,Nahrendorf,POINT (10.837948550813223 53.16880683523336)
C524,Tosterglope,POINT (10.824164489051157 53.20721085730536)
C525,Kirchgellersen,POINT (10.284447850133969 53.24425882956138)
C526,Reppenstedt,POINT (10.329589113559644 53.25479526370922)
C527,Südergellersen,POINT (10.305594622050805 53.20707494704065)
C528,Westergellersen,POINT (10.238578559777839 53.22648964634798)
C529,Barnstedt,POINT (10.37108168600885 53.13994214196453)
C530,Deutsch Evern,POINT (10.441886397081664 53.19132768844459)
C531,Embsen,POINT (10.329936549224456 53.17742503298493)
C532,Melbeck,POINT (10.403504262162496 53.175890190516576)
C533,Barendorf,POINT (10.525918702187912 53.225572723285886)
C534,Neetze,POINT (10.63557471002241 53.27478966609307)
C535,Reinstorf,POINT (10.572103132980795 53.240089359512126)
C536,Thomasburg,POINT (10.64202186191426 53.22080476614976)
C537,Vastorf,POINT (10.561773187959753 53.195579261936224)
C538,Wendisch Evern,POINT (10.475766926778508 53.21027569263808)
C539,Artlenburg,POINT (10.486509795749013 53.364431220340656)
C540,Brietlingen,POINT (10.44848054697725 53.336475150495254)
C541,Echem,POINT (10.526506136491005 53.33721928132907)
C542,Hittbergen,POINT (10.605498100530024 53.349867382689446)
C543,Hohnstorf (Elbe),POINT (10.549303811202002 53.35665770839383)
C544,Lüdersburg,POINT (10.585596663507786 53.31603427662124)
C545,Rullstorf,POINT (10.558958666572515 53.28629140033914)
C546,Scharnebeck,POINT (10.499186795587653 53.29901498566295)
C547,Grasberg,POINT (9.010666512500208 53.18090403335755)
C548,Lilienthal,POINT (8.896399050509624 53.16870130556836)
C549,Osterholz-Scharmbeck,POINT (8.792445034206045 53.25569496461886)
C550,Ritterhude,POINT (8.729051781557926 53.192448742104744)
C551,Schwanewede,POINT (8.586003816311639 53.250378885426684)
C552,Worpswede,POINT (8.943324683991031 53.24972689840503)
C553,Axstedt,POINT (8.77369215718744 53.35526154270919)
C554,Hambergen,POINT (8.830754144420233 53.29880381119733)
C555,Holste,POINT (8.849874992287962 53.36920548789872)
C556,Lübberstedt,POINT (8.802107062755953 53.334756748508)
C557,Vollersode,POINT (8.907179402577594 53.32509040954438)
C558,Bremervörde,POINT (9.168035862568134 53.491188931730484)
C559,Gnarrenburg,POINT (9.022727922452141 53.379599424708594)
C560,Rotenburg (Wümme),POINT (9.368139488779324 53.11461952314966)
C561,Scheeßel,POINT (9.490630752120845 53.16359383336295)
C562,Visselhövede,POINT (9.555331881686678 52.99289992133062)
C563,Bothel,POINT (9.513627074959379 53.064899625805694)
C564,Brockel,POINT (9.534470939675675 53.09211337751504)
C565,Hemsbünde,POINT (9.460763458026902 53.07511427460751)
C566,Hemslingen,POINT (9.601987946111663 53.088030748591116)
C567,Kirchwalsede,POINT (9.422652514711965 53.030051342185004)
C568,Westerwalsede,POINT (9.36196118216489 53.01390848511877)
C569,Fintel,POINT (9.67714866969728 53.17581730384406)
C570,Helvesiek,POINT (9.497312414617426 53.217938970344456)
C571,Lauenbrück,POINT (9.578191519247067 53.20106279429671)
C572,Stemmen,POINT (9.574803292483308 53.2335016441051)
C573,Vahlde,POINT (9.620613978965707 53.19225296302433)
C574,Alfstedt,POINT (9.062885197774776 53.55144003120743)
C575,Basdahl,POINT (8.98509337266562 53.44033394432588)
C576,Ebersdorf,POINT (9.027940263369743 53.52691715837827)
C577,Hipstedt,POINT (8.969871024385213 53.503128326799335)
C578,Oerel,POINT (9.049469669493654 53.47807981987986)
C579,Anderlingen,POINT (9.307986869942937 53.3897587600839)
C580,Deinstedt,POINT (9.24285934679783 53.414827601651)
C581,Farven,POINT (9.298458530680747 53.44151779826322)
C582,Ostereistedt,POINT (9.166446995553601 53.31741313049274)
C583,Rhade,POINT (9.121357734240345 53.31568394471927)
C584,Sandbostel,POINT (9.132952658004776 53.40046633617971)
C585,Seedorf,POINT (9.234322075052193 53.33516413419726)
C586,Selsingen,POINT (9.200936682706395 53.367902692348004)
C587,Groß Meckelsen,POINT (9.451127967020913 53.281101045367585)
C588,Hamersen,POINT (9.473310097164514 53.25060971268126)
C589,Kalbe,POINT (9.564497271829062 53.30606943730481)
C590,Klein Meckelsen,POINT (9.44747583342192 53.31129321138589)
C591,Lengenbostel,POINT (9.518276579340904 53.30957329982366)
C592,Sittensen,POINT (9.512871583875931 53.27755014211607)
C593,Tiste,POINT (9.559731050784896 53.28476095758318)
C594,Vierden,POINT (9.487755718861614 53.331694788873136)
C595,Wohnste,POINT (9.526239098078452 53.3595893355606)
C596,Ahausen,POINT (9.306298245355347 53.05261694433709)
C597,Bötersen,POINT (9.308914815525647 53.1432326391999)
C598,Hassendorf,POINT (9.271158724667925 53.108659963476384)
C599,Hellwege,POINT (9.226540607200787 53.05974078594767)
C600,Horstedt,POINT (9.223856385203893 53.18187051308325)
C601,Reeßum,POINT (9.221407998319272 53.144019361942554)
C602,Sottrum,POINT (9.214281894790362 53.10010216432354)
C603,Breddorf,POINT (9.058771008791906 53.30033182563751)
C604,Bülstedt,POINT (9.175831085093712 53.216071715380295)
C605,Hepstedt,POINT (9.063285144600387 53.264087246170085)
C606,Kirchtimke,POINT (9.170890312698624 53.25415046404917)
C607,Tarmstedt,POINT (9.06945080420747 53.22406078839589)
C608,Vorwerk,POINT (9.123114840615258 53.171884858185955)
C609,Westertimke,POINT (9.135637546953197 53.23720249405136)
C610,Wilstedt,POINT (9.079040983612956 53.189617790057596)
C611,Elsdorf,POINT (9.380327946006632 53.25249318210011)
C612,Gyhum,POINT (9.290459604440688 53.20957607567101)
C613,Heeslingen,POINT (9.357573632843065 53.33119636412276)
C614,Zeven,POINT (9.263392925535978 53.277937129083185)
C615,Bispingen,POINT (9.993803410118664 53.11712232497844)
C616,Bad Fallingbostel,POINT (9.738734209524285 52.90403924655231)
C617,Munster,POINT (10.11608235960422 52.99251541677186)
C618,Neuenkirchen,POINT (9.697766026199872 53.05100775529408)
C619,Schneverdingen,POINT (9.802907600203943 53.125860757298064)
C620,Soltau,POINT (9.856539369433618 52.995852649663775)
C621,Wietzendorf,POINT (9.985270808645918 52.92790205104784)
C622,Walsrode,POINT (9.570674608340143 52.86076716345977)
C623,Ahlden (Aller),POINT (9.509434418838325 52.755137163006886)
C624,Eickeloh,POINT (9.620349588225773 52.73289857275658)
C625,Grethem,POINT (9.553089364220792 52.732673800671336)
C626,Hademstorf,POINT (9.641392788780928 52.715416376811945)
C627,Hodenhagen,POINT (9.596529579654826 52.76544576873463)
C628,Böhme,POINT (9.484266338565186 52.78973166348068)
C629,Frankenfeld,POINT (9.434452882065871 52.75180240081441)
C630,Häuslingen,POINT (9.37643997337139 52.81259427048166)
C631,Rethem (Aller),POINT (9.366158740105023 52.76110487021051)
C632,Buchholz (Aller),POINT (9.7005143532448 52.660605323938725)
C633,Essel,POINT (9.693264740586486 52.70473025026128)
C634,Gilten,POINT (9.537813122182884 52.69877438326651)
C635,Lindwedel,POINT (9.676089216614244 52.61873714312842)
C636,Schwarmstedt,POINT (9.624579989694887 52.66796425472274)
C637,Osterheide,POINT (9.784401554637062 52.83021342734336)
C638,Buxtehude,POINT (9.692124700358175 53.46297432035597)
C639,Drochtersen,POINT (9.377590166650803 53.71380608834275)
C640,Jork,POINT (9.703069517632215 53.53047406373494)
C641,Stade,POINT (9.464934764672153 53.61176076589793)
C642,Apensen,POINT (9.602673751128146 53.43856926424961)
C643,Beckdorf,POINT (9.621913687060038 53.41125212450011)
C644,Sauensiek,POINT (9.563385608440612 53.387182111112786)
C645,Deinste,POINT (9.4690964772385 53.52125885738748)
C646,Fredenbeck,POINT (9.390459415125894 53.5277831043103)
C647,Kutenholz,POINT (9.315207071425162 53.48984590657457)
C648,Ahlerstedt,POINT (9.440181408156308 53.39191530928284)
C649,Bargstedt,POINT (9.45355971385624 53.471592589193584)
C650,Brest,POINT (9.378374052576183 53.43365896757012)
C651,Harsefeld,POINT (9.510225269489137 53.44969315131058)
C652,Agathenburg,POINT (9.53834613818175 53.55963495525121)
C653,Bliedersdorf,POINT (9.564113968729432 53.47773468446156)
C654,Dollern,POINT (9.538221355853569 53.53816416393706)
C655,Horneburg,POINT (9.559059178058359 53.50950590665143)
C656,Nottensdorf,POINT (9.604403432283343 53.489735071122944)
C657,Grünendeich,POINT (9.616818826074544 53.57753251814529)
C658,Guderhandviertel,POINT (9.593663169132064 53.539431802609016)
C659,Hollern-Twielenfleth,POINT (9.542181296471457 53.59578886141558)
C660,Mittelnkirchen,POINT (9.629500066005182 53.5503253495963)
C661,Neuenkirchen,POINT (9.621671517349759 53.523577627307624)
C662,Steinkirchen,POINT (9.591185083003504 53.57410340949845)
C663,Balje,POINT (9.11062812850597 53.832365095695714)
C664,Freiburg (Elbe),POINT (9.287282345701392 53.83107583712254)
C665,Krummendeich,POINT (9.207280118321545 53.836356997417305)
C666,Oederquart,POINT (9.230529604004097 53.78662292151106)
C667,Wischhafen,POINT (9.317667223509375 53.77606107310386)
C668,Burweg,POINT (9.258181623103777 53.620736678481826)
C669,Düdenbüttel,POINT (9.350312508531086 53.58735468277216)
C670,Engelschoff,POINT (9.31699202602616 53.66041591553399)
C671,Estorf,POINT (9.201097913161155 53.56172729730061)
C672,Großenwörden,POINT (9.269190241182741 53.68192603941231)
C673,Hammah,POINT (9.373328043175679 53.624920135762764)
C674,Heinbockel,POINT (9.311316341894102 53.554612732565325)
C675,Himmelpforten,POINT (9.303945583814567 53.620851639651576)
C676,Kranenburg,POINT (9.193021472729964 53.60121443198335)
C677,Oldendorf,POINT (9.26451830197533 53.57859398272981)
C678,Bienenbüttel,POINT (10.48413396548341 53.139436219014826)
C679,Uelzen,POINT (10.567879906875115 52.97030482876342)
C680,Oetzen,POINT (10.696866981790789 53.01470640121987)
C681,Rätzlingen,POINT (10.673191409805005 52.9769073153116)
C682,Rosche,POINT (10.79873476146761 52.998708720660396)
C683,Stoetze,POINT (10.799038483248482 53.05523127103567)
C684,Suhlendorf,POINT (10.776906442179214 52.939213316067196)
C685,Eimke,POINT (10.313559092213623 52.93068591464608)
C686,Gerdau,POINT (10.41967224495723 52.96102118329339)
C687,Suderburg,POINT (10.424344965851112 52.876540151240505)
C688,Altenmedingen,POINT (10.620504196742385 53.14624346310115)
C689,Bad Bevensen,POINT (10.589493785500014 53.073145537044354)
C690,Barum,POINT (10.526717333349216 53.044597053356014)
C691,Ebstorf,POINT (10.416442049508339 53.02555586179359)
C692,Emmendorf,POINT (10.572074220047536 53.02903205920558)
C693,Hanstedt,POINT (10.3616953144877 53.066982461923075)
C694,Himbergen,POINT (10.719345763098223 53.10436131529069)
C695,Jelmstorf,POINT (10.532035665556569 53.10392681852089)
C696,Natendorf,POINT (10.459206406174525 53.062047461591575)
C697,Römstedt,POINT (10.65483222871668 53.09944846610387)
C698,Schwienau,POINT (10.39890939210299 52.993545319038915)
C699,Weste,POINT (10.697867790319046 53.05299368954194)
C700,Wriedel,POINT (10.259860667482162 53.02559498810111)
C701,Bad Bodenteich,POINT (10.695270620390387 52.843686751338566)
C702,Lüder,POINT (10.657166002100515 52.804225118116236)
C703,Soltendieck,POINT (10.776696879617786 52.86911433515604)
C704,Wrestedt,POINT (10.611313868070528 52.88741223614918)
C705,Achim,POINT (9.039919164890687 53.020458334143946)
C706,Dörverden,POINT (9.26803983845819 52.84268547417123)
C707,Kirchlinteln,POINT (9.360967138677633 52.92916086270261)
C708,Langwedel,POINT (9.182985634942906 52.99968719012618)
C709,Ottersberg,POINT (9.109413144154184 53.10904531485518)
C710,Oyten,POINT (9.049832889569052 53.07252793532052)
C711,Verden (Aller),POINT (9.23614500081818 52.93741502280918)
C712,Blender,POINT (9.136597275865935 52.92865100456651)
C713,Emtinghausen,POINT (8.96822090372367 52.919506007741006)
C714,Riede,POINT (8.939717431918258 52.96668238350566)
C715,Thedinghausen,POINT (9.03813214650003 52.959970085410276)
C716,Delmenhorst,POINT (8.645824796097408 53.04956302098577)
C717,Emden,POINT (7.180937420338536 53.360662504205486)
C718,Oldenburg (Oldb),POINT (8.224405123645864 53.14472426478605)
C719,Osnabrück,POINT (8.047509833865368 52.2773355523176)
C720,Wilhelmshaven,POINT (8.087652028119258 53.56658803699728)
C721,Apen,POINT (7.785856956449368 53.20853168945051)
C722,Bad Zwischenahn,POINT (8.028234438890271 53.182315575798214)
C723,Edewecht,POINT (7.9933588105847235 53.11768007208501)
C724,Rastede,POINT (8.210889939026028 53.26089578561921)
C725,Westerstede,POINT (7.922442955677544 53.261668302428546)
C726,Wiefelstede,POINT (8.105613016448833 53.25402064559841)
C727,Aurich,POINT (7.541481381002098 53.494541010783415)
C728,Baltrum,POINT (7.399031165278214 53.727412949069254)
C729,Großefehn,POINT (7.604897076252618 53.39510753155384)
C730,Großheide,POINT (7.378430893309716 53.578107470519)
C731,Hinte,POINT (7.209997026767225 53.4198870322935)
C732,Ihlow,POINT (7.405237519174243 53.400417126175576)
C733,Juist,POINT (6.98366083791535 53.67649389561151)
C734,Krummhörn,POINT (7.093113975060132 53.44723451898619)
C735,Norden,POINT (7.175768511260218 53.577751634381315)
C736,Norderney,POINT (7.238963096380207 53.71368653923887)
C737,Südbrookmerland,POINT (7.332918978492268 53.472323587391564)
C738,Wiesmoor,POINT (7.728006000249645 53.41015979641876)
C739,Dornum,POINT (7.417929362689993 53.65605376697239)
C740,Leezdorf,POINT (7.307859451728249 53.547371055143046)
C741,Marienhafe,POINT (7.26805036096594 53.52564552847951)
C742,Osteel,POINT (7.238909205753038 53.53730995358545)
C743,Rechtsupweg,POINT (7.330053742689538 53.530508079726715)
C744,Upgant-Schott,POINT (7.265134079075741 53.50239730625243)
C745,Wirdum,POINT (7.2160854933823035 53.47745340108899)
C746,Berumbur,POINT (7.314861238527724 53.59122738261566)
C747,Hage,POINT (7.298665398143504 53.60766360754606)
C748,Hagermarsch,POINT (7.288455032069934 53.65265747834596)
C749,Halbemond,POINT (7.287474912663466 53.56761571182433)
C750,Lütetsburg,POINT (7.252497577377851 53.59873251976062)
C751,Nordseeinsel Memmert,POINT (6.88436112686895 53.638349718831826)
C752,Barßel,POINT (7.783249296997704 53.138042756250755)
C753,Bösel,POINT (7.990737374116115 53.025369691869976)
C754,Cappeln (Oldenburg),POINT (8.087724868060175 52.789714593020264)
C755,Cloppenburg,POINT (8.036632629636145 52.85634706067353)
C756,Emstek,POINT (8.166457442931277 52.85437690720588)
C757,Essen (Oldenburg),POINT (7.962362935771732 52.726608848360364)
C758,Friesoythe,POINT (7.843659112694253 53.00752080868292)
C759,Garrel,POINT (8.041493809380226 52.948592259115664)
C760,Lastrup,POINT (7.90146337343668 52.79244524165574)
C761,Lindern (Oldenburg),POINT (7.778275837746218 52.83351501302515)
C762,Löningen,POINT (7.755588428189421 52.7379542712328)
C763,Molbergen,POINT (7.9042057947814515 52.87503708521618)
C764,Saterland,POINT (7.694057874828143 53.087208841520145)
C765,Emsbüren,POINT (7.311673336699573 52.40046143871063)
C766,Geeste,POINT (7.2415535338419845 52.60999632474529)
C767,Haren (Ems),POINT (7.202201185108724 52.79583401187364)
C768,Haselünne,POINT (7.470921249718168 52.67627051390647)
C769,Lingen (Ems),POINT (7.343213366140669 52.52034434213801)
C770,Meppen,POINT (7.285921412054696 52.702970092316754)
C771,Papenburg,POINT (7.401997171395932 53.056381309778565)
C772,Rhede (Ems),POINT (7.254016672448725 53.066767093995104)
C773,Salzbergen,POINT (7.352768762616054 52.32020673737564)
C774,Twist,POINT (7.096617862819475 52.6652286308835)
C775,Dersum,POINT (7.240304509075378 52.961554531259225)
C776,Dörpen,POINT (7.364923267290319 52.96736894365395)
C777,Heede,POINT (7.269329905876518 52.99894105630178)
C778,Kluse,POINT (7.34286449177382 52.93100170533781)
C779,Lehe,POINT (7.352343851461324 53.00052794639856)
C780,Neubörger,POINT (7.446072153499586 52.95998592749086)
C781,Neulehe,POINT (7.419613762661884 53.00115510951476)
C782,Walchum,POINT (7.2314868132456835 52.92890937071029)
C783,Wippingen,POINT (7.414231340557989 52.92183206398377)
C784,Andervenne,POINT (7.58371686347795 52.51515037791888)
C785,Beesten,POINT (7.498688612469683 52.427544440082954)
C786,Freren,POINT (7.5469099363423995 52.474622205067654)
C787,Messingen,POINT (7.4508480465143165 52.46774267068709)
C788,Thuine,POINT (7.484429824184959 52.495459033804806)
C789,Dohren,POINT (7.5895387106140335 52.635397241289816)
C790,Herzlake,POINT (7.625288320631334 52.679127042254244)
C791,Lähden,POINT (7.608815501168678 52.75265949604537)
C792,Fresenburg,POINT (7.328526414345903 52.888855943692676)
C793,Lathen,POINT (7.346327822695988 52.84937411253963)
C794,Niederlangen,POINT (7.239267612602958 52.86969122389642)
C795,Oberlangen,POINT (7.21712852933159 52.84623078533937)
C796,Renkenberge,POINT (7.3868952992846 52.891093484210245)
C797,Sustrum,POINT (7.212630467746156 52.89996643108638)
C798,Bawinkel,POINT (7.420097549764719 52.590172707028515)
C799,Gersten,POINT (7.493477907730192 52.59002681338261)
C800,Handrup,POINT (7.5885147648811 52.562515595678676)
C801,Langen,POINT (7.461877325898021 52.543311722656135)
C802,Lengerich,POINT (7.540187403076166 52.55704229372173)
C803,Wettrup,POINT (7.592342250075024 52.594936710162386)
C804,Bockhorst,POINT (7.583043980358882 53.03210922698402)
C805,Breddenberg,POINT (7.5909118681786945 52.960354243568034)
C806,Esterwegen,POINT (7.633415359698391 53.003659011712536)
C807,Hilkenbrook,POINT (7.698468736559878 52.98938795292511)
C808,Surwold,POINT (7.516813521208101 52.99139687752696)
C809,Börger,POINT (7.523383102035282 52.92723302720828)
C810,Groß Berßen,POINT (7.495495257379434 52.77737432940947)
C811,Hüven,POINT (7.554315126178109 52.783560336474)
C812,Klein Berßen,POINT (7.452858186051529 52.76227623252993)
C813,Sögel,POINT (7.50425948099578 52.83488601066625)
C814,Spahnharrenstätte,POINT (7.597156265411614 52.878021033941685)
C815,Stavern,POINT (7.408212182608634 52.79662123440047)
C816,Werpeloh,POINT (7.484732882619006 52.884931154417444)
C817,Lünne,POINT (7.437444135540165 52.409029451175385)
C818,Schapen,POINT (7.5530068127658465 52.39943648077748)
C819,Spelle,POINT (7.46116592703224 52.36971033511688)
C820,Lahn,POINT (7.609673181899844 52.813665997651896)
C821,Lorup,POINT (7.650309509932576 52.93725228426996)
C822,Rastdorf,POINT (7.706724421920081 52.920970808175696)
C823,Vrees,POINT (7.774418865117933 52.90528259422865)
C824,Werlte,POINT (7.67143466935261 52.84951076636898)
C825,Jever,POINT (7.880454256097307 53.55687648226308)
C826,Sande,POINT (7.999876194523952 53.49209249937117)
C827,Schortens,POINT (7.963893459625687 53.545659378739195)
C828,Wangerland,POINT (7.931981959796385 53.6548293656761)
C829,Wangerooge,POINT (7.906520931240034 53.78624145776113)
C830,Bockhorn,POINT (8.011741876551357 53.37850751295392)
C831,Varel,POINT (8.116835725146867 53.38791588397314)
C832,Zetel,POINT (7.9467610640260355 53.40418996449685)
C833,Bad Bentheim,POINT (7.108665970223993 52.29587379964563)
C834,Nordhorn,POINT (7.093112116509898 52.44348616461584)
C835,Wietmarschen,POINT (7.179973450593404 52.515089121668886)
C836,Emlichheim,POINT (6.852663034658182 52.61649166051402)
C837,Hoogstede,POINT (6.958131569692431 52.57921649526854)
C838,Laar,POINT (6.769475081742483 52.60773821923823)
C839,Ringe,POINT (6.946171830546202 52.616473405267186)
C840,Esche,POINT (6.969855285091968 52.5379929090508)
C841,Georgsdorf,POINT (7.071350607125865 52.57940384198024)
C842,Lage,POINT (6.960848866848409 52.46182414077387)
C843,Neuenhaus,POINT (6.976591481709363 52.4981247936634)
C844,Osterwald,POINT (7.038542262395791 52.544021518237585)
C845,Engden,POINT (7.202431322415058 52.39411003010248)
C846,Isterberg,POINT (7.146965028416526 52.35415799306901)
C847,Ohne,POINT (7.279380267865919 52.27352096224577)
C848,Quendorf,POINT (7.183653433795984 52.34023430428353)
C849,Samern,POINT (7.2580223986300645 52.29777386002598)
C850,Schüttorf,POINT (7.221637811560591 52.313668391276146)
C851,Getelo,POINT (6.817261942066353 52.472671285539334)
C852,Gölenkamp,POINT (6.917327603407217 52.52858782372678)
C853,Halle,POINT (6.915324193833706 52.459369946787945)
C854,Itterbeck,POINT (6.770959745528385 52.502175816546426)
C855,Uelsen,POINT (6.885579758737556 52.49040507985366)
C856,Wielen,POINT (6.72649087871858 52.53150698773191)
C857,Wilsum,POINT (6.833184125509011 52.54221256662441)
C858,Borkum,POINT (6.7186961421760625 53.592942942251405)
C859,Jemgum,POINT (7.326424760114809 53.27633688425654)
C860,Leer (Ostfriesland),POINT (7.4614526716483685 53.24364923935322)
C861,Moormerland,POINT (7.436712567705898 53.32214672231106)
C862,Ostrhauderfehn,POINT (7.613636507180124 53.14684129890683)
C863,Rhauderfehn,POINT (7.547621182656817 53.12283226558488)
C864,Uplengen,POINT (7.769249971444477 53.309020581029515)
C865,Weener,POINT (7.333323026225679 53.16333720214994)
C866,Westoverledingen,POINT (7.444486184335306 53.14798997638763)
C867,Bunde,POINT (7.244588487622118 53.21032352853368)
C868,Brinkum,POINT (7.557607712203788 53.268395180137794)
C869,Firrel,POINT (7.667306712105639 53.33044622964073)
C870,Hesel,POINT (7.608531175670366 53.307926800504525)
C871,Holtland,POINT (7.588325929404392 53.27621305073538)
C872,Neukamperfehn,POINT (7.546212537420645 53.34142145385414)
C873,Schwerinsdorf,POINT (7.669729212682389 53.310952448364354)
C874,Detern,POINT (7.637968084609831 53.211412582891015)
C875,Filsum,POINT (7.6434690327206996 53.249576985309126)
C876,Nortmoor,POINT (7.562621128568101 53.242755360947314)
C877,Insel Lütje Hörn,POINT (6.866811729550485 53.59005357816093)
C878,Dötlingen,POINT (8.419516118596176 52.965635169327335)
C879,Ganderkesee,POINT (8.535221575119454 53.04878767829848)
C880,Großenkneten,POINT (8.23278072834269 52.94456457789563)
C881,Hatten,POINT (8.32270449703489 53.04245012361063)
C882,Hude (Oldb),POINT (8.39170200763911 53.1068772440131)
C883,Wardenburg,POINT (8.155435938025752 53.05284530828143)
C884,Wildeshausen,POINT (8.40353137286357 52.87971324360921)
C885,Beckeln,POINT (8.594037445045503 52.869516111267515)
C886,Colnrade,POINT (8.503697459179607 52.822048092966035)
C887,Dünsen,POINT (8.630343153784064 52.91805338977892)
C888,Groß Ippener,POINT (8.622927650987556 52.97341554776256)
C889,Harpstedt,POINT (8.570718441204592 52.91152131698401)
C890,Kirchseelte,POINT (8.667947321746242 52.93992146965354)
C891,Prinzhöfte,POINT (8.535852400175207 52.944407061868304)
C892,Winkelsett,POINT (8.51224377117553 52.873995098706736)
C893,Bad Essen,POINT (8.381668991231948 52.32103620943812)
C894,Bad Iburg,POINT (8.053375335013385 52.14780891411706)
C895,Bad Laer,POINT (8.083550491266799 52.09870264758656)
C896,Bad Rothenfelde,POINT (8.15557491264588 52.09792366625981)
C897,Belm,POINT (8.141481461120009 52.326940527872125)
C898,Bissendorf,POINT (8.220009160244835 52.261334265389976)
C899,Bohmte,POINT (8.278641610633338 52.41367769995213)
C900,Bramsche,POINT (7.996516447425693 52.41647927425968)
C901,Dissen am Teutoburger Wald,POINT (8.206364731450362 52.121154358758844)
C902,Georgsmarienhütte,POINT (8.075025613660696 52.20463058041839)
C903,Hagen am Teutoburger Wald,POINT (7.963291749474676 52.19588846509692)
C904,Hasbergen,POINT (7.959959919820985 52.23843492947416)
C905,Hilter am Teutoburger Wald,POINT (8.165402986793419 52.16995716137409)
