ID,Geometry
D40,"POLYGON ((8.555249154429077 52.25932867729748, 8.48898314956278 52.26493283218274, 8.47225943594474 52.26018821216546, 8.466311818769094 52.26754615294409, 8.463051653858761 52.27606103567653, 8.457933584860882 52.3043955099267, 8.464799810639752 52.30368708070132, 8.470331265700196 52.31508348991413, 8.461124408560401 52.31740150401452, 8.444682593158268 52.36144928394975, 8.390996249156474 52.383812647083076, 8.314212859423261 52.405561604018146, 8.321377083948661 52.425593340251524, 8.313582591255042 52.43543609727962, 8.30371412866605 52.4353828238103, 8.306936108819894 52.44495340001212, 8.29693883609579 52.456052979268186, 8.345606243056409 52.452642768987815, 8.36866310013196 52.44375350095392, 8.395880708630896 52.44972654204974, 8.413582030702377 52.446014428455776, 8.424227984358406 52.451236241324395, 8.429505609128588 52.447593620915676, 8.45275708144112 52.46053049053235, 8.460294744842603 52.49237116293819, 8.472957906311882 52.499103186266474, 8.482286210929441 52.49717836016753, 8.509688352782288 52.51477178257989, 8.556899904828416 52.500564435530116, 8.652042347123851 52.53157007327386, 8.671641350674026 52.5167898072906, 8.686968211651044 52.518820512876054, 8.702890166727173 52.500519570619076, 8.698752638890522 52.48584068738468, 8.71077829485903 52.46425022546268, 8.703417992258593 52.44318065432216, 8.717749473264027 52.42999926105915, 8.704454564176554 52.41725229926217, 8.709094688036236 52.39533833055449, 8.716430434906727 52.39279090528209, 8.724798585516996 52.401325996173945, 8.746992055267137 52.387366441547904, 8.77489571998757 52.395315403963956, 8.787499954952093 52.398889548761076, 8.856835051765598 52.38917040861404, 8.866166919414084 52.396314825740234, 8.88907358831052 52.39603944896403, 8.890280232624185 52.404697893304, 8.921253954441935 52.40297923671032, 8.937886798928217 52.40215316233613, 8.945586810672099 52.41626184312003, 8.980305511898766 52.42810827292066, 8.98810752379796 52.44528858344039, 8.978887719547735 52.45054383028841, 8.999257983407377 52.45734773139324, 9.01736146101579 52.46009791906817, 9.024782665842764 52.478034654085555, 9.04466547704346 52.483160760564516, 9.04052610816076 52.4872211784211, 9.054660667091252 52.500343795210696, 9.094618077181096 52.497929506687015, 9.114618568947 52.485461185659844, 9.127965443766023 52.48454370283425, 9.135131521518076 52.47559845257981, 9.123135009173568 52.47439680597365, 9.1255990114197 52.468488622813275, 9.102580928390026 52.45662055114563, 9.093875862271238 52.44309011811909, 9.109721304312336 52.43571881115912, 9.109390500428638 52.42168323035704, 9.123485286705725 52.422151271732965, 9.125234145550944 52.41211517008827, 9.117450315195972 52.39881250348415, 9.095196205685035 52.38769749033063, 9.097667925211871 52.371607359126145, 9.073872663082156 52.34989169997639, 9.059929943281796 52.347224539003506, 9.06047553695163 52.3402687653535, 9.026605292618004 52.34533579861587, 9.018353109797822 52.33098552346225, 8.998392868586302 52.32610634656018, 8.986573827977692 52.287445978395695, 8.963625254768694 52.27947619758973, 8.976825790853058 52.27161591237237, 8.971414601213262 52.26470118112196, 9.074753047456896 52.233950832571544, 9.061759332355912 52.223774133892604, 9.035913845959989 52.22351470398521, 9.049926505983947 52.19632886388475, 9.042465435737522 52.184381467947745, 9.021236617841033 52.18371597696361, 9.012941545836048 52.19518202592648, 9.00545954867573 52.189475217191465, 8.984997429602995 52.194255552881444, 8.988182673022058 52.18131445079555, 8.92837776060754 52.18447464384004, 8.899089840567921 52.1969058839883, 8.862913317212453 52.19329441894921, 8.859848621173102 52.18577637287242, 8.84401510929877 52.186484780262035, 8.838923606896664 52.17448473168383, 8.776635065320677 52.16246501366328, 8.769635669426275 52.16845394692993, 8.782583776268716 52.178393924021336, 8.783665013838215 52.205021564522134, 8.772809036335179 52.205162212894344, 8.763028430569772 52.21527088461304, 8.749709257550988 52.214844971152736, 8.751701408677576 52.232943085834556, 8.738635819863518 52.23545953111582, 8.735056230710438 52.242685051894306, 8.72059944326006 52.24210221831024, 8.722312824397916 52.246598980990605, 8.698672912957143 52.24875576727907, 8.683497661627744 52.23248535376133, 8.67077758956634 52.246623527099494, 8.632836764935265 52.26062178020533, 8.584316972354875 52.25533868181722, 8.555249154429077 52.25932867729748))"
D41,"POLYGON ((8.974537624516772 51.67390178709513, 8.986824798908547 51.64807165471673, 8.98692782409194 51.626162623481655, 8.977802252413811 51.62061046152116, 8.988421193839068 51.60196772696404, 9.013578496778903 51.5961504894594, 9.016835559072822 51.574991709277256, 8.99918971352674 51.57761198949939, 9.000210441325725 51.5698144736029, 8.958439654095944 51.560745445485395, 8.958844609214522 51.552139259370335, 8.933029211609396 51.54464055849334, 8.935154359830943 51.53604018115253, 8.904901626099672 51.531921873623894, 8.890336855210087 51.53089596808854, 8.892054605425443 51.547737837399424, 8.84431196057127 51.54611413068462, 8.845902447042574 51.535634934962815, 8.8148543008996 51.539469521202804, 8.807154178373677 51.52641881195412, 8.808145769766979 51.519300876296924, 8.820950409831962 51.51726637952575, 8.833932326000774 51.505293304353636, 8.836329394429697 51.49525746995155, 8.820547651636474 51.48962509218445, 8.788604865077328 51.45752448961165, 8.766458541049126 51.44852508510712, 8.756505077288844 51.455019362639575, 8.751641774388103 51.46509824492969, 8.720148156467813 51.459496519074605, 8.68863135003234 51.47256851121587, 8.667114981532004 51.4722623776122, 8.652510699028694 51.4821043422165, 8.625291599084244 51.47890785565819, 8.603133625301387 51.48447778279869, 8.572633915879816 51.46798092928537, 8.548728354197946 51.467658924356535, 8.520112445662997 51.490364443355304, 8.513008904246476 51.529231920737146, 8.48653275557644 51.53283237024816, 8.47206822749313 51.56231983500139, 8.477167108046398 51.56647691657831, 8.493523930391136 51.58690512218996, 8.507479241892927 51.58533714223709, 8.506152079818127 51.591349092810496, 8.519917074531431 51.59390770933469, 8.521587039735017 51.59967564212181, 8.536565344999564 51.60003331900312, 8.584545563764944 51.62131780363624, 8.572795378944306 51.66047339804488, 8.480051929774088 51.6863419125466, 8.482687946489902 51.69521801739456, 8.471685725068436 51.69846892242247, 8.470976750849358 51.70627723180612, 8.47954093184811 51.70750376050009, 8.468437869124317 51.72134358571223, 8.432177144128355 51.71671064803725, 8.402793347621424 51.71992172290249, 8.41724349674381 51.75917820520281, 8.4681671985025 51.79187495028182, 8.521565215496212 51.80972330859349, 8.534247832183992 51.831709087790394, 8.57133956459507 51.843031007385086, 8.613101278854055 51.85757129963898, 8.628541494586825 51.86274221895085, 8.637633886118552 51.878506267367705, 8.661565387317516 51.85152350886767, 8.746600993931171 51.86014695876933, 8.761552460147765 51.84902715387654, 8.76505800476333 51.8328428011257, 8.768873603694512 51.81621035826032, 8.789808342283395 51.79843700940935, 8.861294633119343 51.79887991552448, 8.915631479899245 51.81350587589868, 8.928327721801788 51.80809249192268, 8.91890662321865 51.802262680971616, 8.930255024572235 51.795125340459705, 8.953965173362908 51.797696044119675, 8.960178445602223 51.788187309613825, 8.984739094223567 51.76206617052534, 8.999972280473672 51.758683889376336, 8.979805959923038 51.726056843480244, 8.999576954163379 51.706405985327564, 8.976747256147075 51.698322041081035, 8.98348061634603 51.69308178777783, 8.974537624516772 51.67390178709513))"
D42,"POLYGON ((7.293615787912062 51.532733614927125, 7.3163190664372575 51.522039205543194, 7.3032272617104885 51.51602952343018, 7.302562709034448 51.50486334175572, 7.317299820203852 51.504794359579975, 7.3218757420470935 51.48894329822944, 7.331614549259551 51.49411240731196, 7.349531460396785 51.483203338913526, 7.341178175411164 51.454335031423795, 7.298640799405332 51.45603949832838, 7.285835879405366 51.45158391224135, 7.288820123688585 51.44209293827258, 7.251943698013581 51.41318126161205, 7.229209305511617 51.41128985315545, 7.1787888051794235 51.419700827291386, 7.16616731724892 51.41280516018048, 7.135896348319275 51.42576670232987, 7.122288721069453 51.43058197174545, 7.1334665345417285 51.43985464667912, 7.110048736066997 51.459580684509255, 7.1136522632184205 51.47079083154196, 7.105215144598337 51.48127212944906, 7.13772787640672 51.4897074844962, 7.137208258077539 51.50565107699541, 7.161715123610284 51.50818562565179, 7.1694821624346865 51.50417289467312, 7.193501344890149 51.51009865909618, 7.197928078697638 51.51950708928822, 7.25619169340461 51.52008347708317, 7.256831308618003 51.52716114798484, 7.282619670554354 51.52504071672032, 7.293615787912062 51.532733614927125))"
D43,"POLYGON ((7.373441975338448 51.58988718709858, 7.397083225960826 51.5870177243421, 7.419067646652931 51.60012771800286, 7.427212531048473 51.59359603590158, 7.420926160828548 51.58668803862656, 7.446689266855609 51.58139702412819, 7.490075185567865 51.5925963885403, 7.52123169054028 51.57519071923572, 7.559100601902371 51.58356891170517, 7.5901544142834805 51.58316855683719, 7.590759693719932 51.5654559229494, 7.606277236034462 51.568160584337036, 7.607502198149279 51.548536449058254, 7.623612397890779 51.55115446577854, 7.633277309378154 51.54624907327555, 7.637201780970511 51.528040944812126, 7.628447376767387 51.52036911431998, 7.596744561187235 51.51046662898715, 7.603922538897108 51.476772288455194, 7.5853031548956045 51.46550828529619, 7.573148686176356 51.475047579465844, 7.546207594933565 51.46644209116519, 7.550464701691404 51.45627554284345, 7.536264432191861 51.45032367125432, 7.530523431397308 51.43747784345116, 7.511937388022405 51.43329733196245, 7.506480302194317 51.416681007331, 7.464491803119988 51.41729682994062, 7.466144797865821 51.43457374453979, 7.423426346051558 51.43141062140924, 7.413505479642962 51.45106860277823, 7.388366701752732 51.46304868849777, 7.38976341392116 51.47307171678636, 7.371460741337846 51.482878838478356, 7.349531460396785 51.483203338913526, 7.331614549259551 51.49411240731196, 7.3218757420470935 51.48894329822944, 7.317299820203852 51.504794359579975, 7.302562709034448 51.50486334175572, 7.3032272617104885 51.51602952343018, 7.3163190664372575 51.522039205543194, 7.346625675556397 51.522125053394035, 7.363991060443151 51.53034161036556, 7.349752053138094 51.539434623529985, 7.35334742675283 51.56530181779013, 7.339033240304706 51.57675999694659, 7.3534008946034985 51.584500902638425, 7.371048565375759 51.58197188478401, 7.373441975338448 51.58988718709858))"
D44,"POLYGON ((7.464491803119988 51.41729682994062, 7.506480302194317 51.416681007331, 7.53693390683319 51.40666593348841, 7.533563919833176 51.39530787386943, 7.567460704638984 51.398220782585476, 7.587512036735264 51.390191883380226, 7.592207623400973 51.38450899256395, 7.5845694066174545 51.377624369834564, 7.598730399299293 51.346520508276285, 7.593282845339056 51.33971656994304, 7.577205260477112 51.33075444681704, 7.582931766218418 51.29640284497564, 7.549223072847393 51.26928502869943, 7.517533518404886 51.26545711830648, 7.516532915832302 51.27737140710469, 7.499207415392023 51.27357934452968, 7.480358432610109 51.28388245968795, 7.486127773331661 51.29512449004428, 7.496231135238026 51.29325879534513, 7.505411721162903 51.30226394329398, 7.504049592867316 51.316140853133234, 7.44040636262613 51.315326035646294, 7.4276489507737375 51.30021571536805, 7.437790500139808 51.293987070987264, 7.432160236702491 51.28904684877316, 7.3992147530409955 51.30010637362256, 7.418913123254856 51.31077416014475, 7.424186044984219 51.32798556436235, 7.398428811443988 51.331373671158104, 7.376664025178297 51.34603018978139, 7.394735329810386 51.354413200765606, 7.390709788503012 51.36588682153731, 7.407142299669817 51.379431395805945, 7.40581573813314 51.397102640412086, 7.416581662151052 51.401183041005055, 7.43951963558485 51.394399123313654, 7.464491803119988 51.41729682994062))"
D45,"POLYGON ((7.735411289876729 51.73881191906484, 7.752174897643977 51.73902220254216, 7.769101576729264 51.72415536146483, 7.803726897165697 51.73180884166577, 7.813388229279566 51.73958113009623, 7.8317785999385805 51.74445296803552, 7.8354543579643545 51.729934838616586, 7.860417749360391 51.72279028723211, 7.87407400424773 51.72932356094611, 7.888596450136005 51.71753584504217, 7.890824428943177 51.70365946866631, 7.922463819676845 51.706504476680806, 7.945662402393757 51.69997755189633, 7.976208998758423 51.689570683608004, 7.997450467780332 51.67425431392852, 7.986439255373641 51.66999475217867, 7.958055315120566 51.67421704164896, 7.949672325325097 51.64659542130772, 7.913718720840399 51.61688225096843, 7.911153350097376 51.595643043579315, 7.871028749775478 51.594802699676194, 7.825742063099619 51.57841830674539, 7.815218118783276 51.589080336760176, 7.811366321476283 51.6198709835573, 7.78567361102826 51.615142058060414, 7.782358185399761 51.621538469219814, 7.72966658262079 51.62567045336727, 7.719445908246916 51.61463608594082, 7.687778892010623 51.61343407419818, 7.676446256505031 51.66044787083411, 7.728194133603852 51.67574378225775, 7.701184272994474 51.69520099361898, 7.702334400924729 51.712368908800784, 7.735213054190503 51.73012013220764, 7.735411289876729 51.73881191906484))"
D46,"POLYGON ((7.179555780084373 51.552883614257574, 7.24072565187478 51.57316544271028, 7.281488269133386 51.55554576503628, 7.295833381082093 51.541078482981824, 7.293615787912062 51.532733614927125, 7.282619670554354 51.52504071672032, 7.256831308618003 51.52716114798484, 7.25619169340461 51.52008347708317, 7.197928078697638 51.51950708928822, 7.193501344890149 51.51009865909618, 7.1694821624346865 51.50417289467312, 7.161715123610284 51.50818562565179, 7.137208258077539 51.50565107699541, 7.143810308334517 51.51363850262351, 7.122344083494398 51.54738228078606, 7.1453053864873235 51.55119913367133, 7.179555780084373 51.552883614257574))"
D47,"POLYGON ((7.365770771764239 51.24441174870117, 7.340679655424508 51.23997313476932, 7.331296248785612 51.250219763409284, 7.305166070782637 51.239855785996426, 7.301575256951136 51.25295080213061, 7.28472011296209 51.24894097383699, 7.266798482570456 51.25749444971467, 7.277147057020589 51.2720933347734, 7.261815364805937 51.28780867249859, 7.252584318656909 51.2859231834105, 7.2600235702385225 51.306959173168124, 7.26062346241778 51.3172241290538, 7.251488191731724 51.316316536905376, 7.195784051785816 51.29534055749611, 7.175527649927526 51.30950167295791, 7.167015561687475 51.31315062403957, 7.16564102364566 51.32558500646179, 7.1454461039685615 51.34233701413553, 7.159027294247173 51.36541988364315, 7.149150739283821 51.37697236865249, 7.118884659693292 51.37915778125828, 7.119382306242417 51.393726191703685, 7.108635743812429 51.40670062059519, 7.129275704345934 51.41272530222583, 7.135896348319275 51.42576670232987, 7.16616731724892 51.41280516018048, 7.1787888051794235 51.419700827291386, 7.229209305511617 51.41128985315545, 7.251943698013581 51.41318126161205, 7.288820123688585 51.44209293827258, 7.285835879405366 51.45158391224135, 7.298640799405332 51.45603949832838, 7.341178175411164 51.454335031423795, 7.349531460396785 51.483203338913526, 7.371460741337846 51.482878838478356, 7.38976341392116 51.47307171678636, 7.388366701752732 51.46304868849777, 7.413505479642962 51.45106860277823, 7.423426346051558 51.43141062140924, 7.466144797865821 51.43457374453979, 7.464491803119988 51.41729682994062, 7.43951963558485 51.394399123313654, 7.416581662151052 51.401183041005055, 7.40581573813314 51.397102640412086, 7.407142299669817 51.379431395805945, 7.390709788503012 51.36588682153731, 7.394735329810386 51.354413200765606, 7.376664025178297 51.34603018978139, 7.398428811443988 51.331373671158104, 7.424186044984219 51.32798556436235, 7.418913123254856 51.31077416014475, 7.3992147530409955 51.30010637362256, 7.432160236702491 51.28904684877316, 7.437790500139808 51.293987070987264, 7.4276489507737375 51.30021571536805, 7.44040636262613 51.315326035646294, 7.504049592867316 51.316140853133234, 7.505411721162903 51.30226394329398, 7.496231135238026 51.29325879534513, 7.486127773331661 51.29512449004428, 7.480358432610109 51.28388245968795, 7.499207415392023 51.27357934452968, 7.516532915832302 51.27737140710469, 7.517533518404886 51.26545711830648, 7.494759099828184 51.252654319354704, 7.501901596189417 51.24341138680043, 7.494627460354506 51.240559560269865, 7.464065994214649 51.227353568130354, 7.44502548920027 51.227929680049506, 7.436121565363155 51.21364036543698, 7.430273497729167 51.21512596697889, 7.422482406952022 51.22789738280097, 7.413808091151847 51.2280741916943, 7.410587623554224 51.21962360742717, 7.395924677741336 51.22720502971333, 7.403097077104262 51.239362678348144, 7.394489863080387 51.245114001266856, 7.365770771764239 51.24441174870117))"
D48,"POLYGON ((8.437843498516855 51.14336322894974, 8.40111842210375 51.131260284904556, 8.380015483393976 51.11103216017388, 8.34098667810948 51.09278288752882, 8.305522939601346 51.100645747675244, 8.252487394889613 51.099384789068935, 8.237386100733131 51.103863880490685, 8.241507946276085 51.11139688924173, 8.22528192102391 51.115960763983615, 8.226394443628074 51.12184240225496, 8.194730854729261 51.12176185836085, 8.183328920449446 51.146938883217025, 8.167881381307094 51.14676665886376, 8.162375435146897 51.13678177960612, 8.130113132729475 51.14314424001459, 8.147991975845141 51.15907850412066, 8.150929056643703 51.17339628073183, 8.129506622039406 51.1943341408881, 8.113458071592035 51.194115848241374, 8.099833188036621 51.214802384496046, 8.120050845732486 51.229095950212496, 8.119245170976063 51.23998964913968, 8.101155411643473 51.237352005301474, 8.066241900576838 51.24515632076537, 8.052586319944655 51.24707721160334, 8.043668386291076 51.23758242697076, 8.027353733037257 51.23803121355504, 8.030846723547976 51.24216485705665, 8.018093963487209 51.24701745731379, 8.007942291797528 51.23739462081039, 7.948511308599951 51.24004867512906, 7.939303004726151 51.23412210392645, 7.9304108738750525 51.245477473453505, 7.919344556348656 51.243559662927005, 7.91850642782632 51.249999564235374, 7.922206538155911 51.26010627915241, 7.903476209378274 51.277796750915996, 7.9151838231277685 51.27930484020297, 7.91499037849379 51.29165908063135, 7.916169158877193 51.30332919572286, 7.90162039774274 51.30639264021929, 7.934449703354528 51.32012387764861, 7.928189042028557 51.338333559882216, 7.905692004374578 51.347587962910715, 7.912276539210942 51.35345882958467, 7.907557299615178 51.37236589358822, 7.892335949705488 51.392410314556756, 7.894963652833199 51.41649765129393, 7.876431765154401 51.45023924134173, 7.8620634987430495 51.458244368750016, 7.879832960922607 51.465700212189425, 7.8794042745372295 51.47595082893568, 7.906649495015495 51.49109169245023, 7.917594167128074 51.482631624694605, 7.923699464506386 51.47378135036234, 7.951953102563606 51.465718528377, 7.962257451140595 51.47198147898074, 7.984465551424542 51.46757925794622, 8.002389181318241 51.47421215440576, 8.012519590476305 51.468238598362035, 8.018885983103994 51.460577533854085, 8.060477957147764 51.445838529759996, 8.11936671794443 51.448872356451766, 8.122667300445704 51.44188207774208, 8.155723616320408 51.44243755434151, 8.17717536158546 51.427525263341344, 8.201787104343357 51.42184679246393, 8.208638701118423 51.41079105380168, 8.238753406883756 51.40274001970405, 8.276201800119258 51.406811984356786, 8.29820028921026 51.38890967871333, 8.365096264102247 51.39687999387943, 8.392342211328819 51.40831332155007, 8.418547916673194 51.40590627647816, 8.469215151556158 51.43415623874914, 8.467968570764636 51.43955275613234, 8.548728354197946 51.467658924356535, 8.572633915879816 51.46798092928537, 8.603133625301387 51.48447778279869, 8.625291599084244 51.47890785565819, 8.652510699028694 51.4821043422165, 8.667114981532004 51.4722623776122, 8.68863135003234 51.47256851121587, 8.720148156467813 51.459496519074605, 8.751641774388103 51.46509824492969, 8.756505077288844 51.455019362639575, 8.766458541049126 51.44852508510712, 8.788604865077328 51.45752448961165, 8.820547651636474 51.48962509218445, 8.836329394429697 51.49525746995155, 8.833932326000774 51.505293304353636, 8.820950409831962 51.51726637952575, 8.808145769766979 51.519300876296924, 8.807154178373677 51.52641881195412, 8.8148543008996 51.539469521202804, 8.845902447042574 51.535634934962815, 8.84431196057127 51.54611413068462, 8.892054605425443 51.547737837399424, 8.890336855210087 51.53089596808854, 8.904901626099672 51.531921873623894, 8.914473799166796 51.52004691401424, 8.943657157254973 51.50802700899329, 8.967027780686353 51.511599930848774, 8.96968937623739 51.50582127013332, 8.890707707058692 51.48198338489797, 8.92098596330305 51.44567936565887, 8.9195334755432 51.430550922317266, 8.945142906070833 51.43014578205225, 8.950245547784728 51.425203311774005, 8.937554290108908 51.38955031219891, 8.890481745997265 51.39275749373699, 8.854342284116827 51.377660535784884, 8.823445192831706 51.39016433167786, 8.80419268144217 51.39075192951047, 8.731020243078081 51.372079174606256, 8.70089155494403 51.37738113995533, 8.676432379633084 51.3708122391053, 8.682809547788773 51.36151556807389, 8.653851758759767 51.349687120915455, 8.65534987170727 51.34068739675999, 8.636821960647682 51.34342528554838, 8.620958364018954 51.33659389825331, 8.573644512206974 51.29182892698069, 8.5563144916942 51.27754404639389, 8.567329719613543 51.27048117099454, 8.59767173178152 51.246893704774, 8.62575975479609 51.253340582801904, 8.628110189080552 51.260803112027986, 8.682036882954833 51.26897820877257, 8.693985750110514 51.27671373268423, 8.721221293294713 51.27480837380048, 8.721537893798914 51.26845944732811, 8.7349749156328 51.26372184766912, 8.727350457257154 51.25010729576602, 8.741591483104838 51.21809430118077, 8.768501422139538 51.208982924416354, 8.75034265934466 51.19893021380106, 8.750287769145228 51.18071409429572, 8.7577271713174 51.17670331859409, 8.692393906606931 51.13246729517243, 8.701869960234228 51.116467724777586, 8.720238095591643 51.11513809960918, 8.714577093705028 51.108805786629645, 8.689147945433213 51.10905321351852, 8.669674498803365 51.10076660317651, 8.656309829411738 51.09429226296182, 8.549997907207086 51.101834949514405, 8.546593753555099 51.11339753565668, 8.529415413685362 51.11553901388839, 8.509381517233024 51.127089160554426, 8.485750942991563 51.147907050519, 8.463540108517172 51.14307582397542, 8.454687001246555 51.13425357535979, 8.437843498516855 51.14336322894974))"
D49,"POLYGON ((7.59726733837157 51.10163378061483, 7.582032058942756 51.10627582331264, 7.534016155130866 51.1015989708404, 7.502780716483292 51.105760368801164, 7.495675063531148 51.10883071819822, 7.501849404923058 51.13037268352117, 7.493482358115589 51.1260633516769, 7.473213910749329 51.13861476458411, 7.477260503994742 51.164763793753615, 7.456535365632275 51.15884376452599, 7.439249330995572 51.1659703878393, 7.436384185539353 51.180204997012396, 7.4242131101632864 51.18611914600641, 7.417892324799186 51.19849249401249, 7.429983614412246 51.205041885212346, 7.430273497729167 51.21512596697889, 7.436121565363155 51.21364036543698, 7.44502548920027 51.227929680049506, 7.464065994214649 51.227353568130354, 7.494627460354506 51.240559560269865, 7.501901596189417 51.24341138680043, 7.494759099828184 51.252654319354704, 7.517533518404886 51.26545711830648, 7.549223072847393 51.26928502869943, 7.582931766218418 51.29640284497564, 7.577205260477112 51.33075444681704, 7.593282845339056 51.33971656994304, 7.598730399299293 51.346520508276285, 7.5845694066174545 51.377624369834564, 7.592207623400973 51.38450899256395, 7.587512036735264 51.390191883380226, 7.597250423496454 51.396250448534346, 7.612844067441177 51.38538013041919, 7.630330284457068 51.40469812976232, 7.615508658267612 51.41929021309748, 7.628737407500621 51.422876903476975, 7.625568423314607 51.43793254219529, 7.612919569021648 51.44697565396764, 7.630250686273793 51.45160476392323, 7.653975770425074 51.4649060475354, 7.670168982728575 51.46725389950922, 7.696570546143795 51.47371277386599, 7.736055646749961 51.46648674607653, 7.747765467944621 51.47165289821195, 7.7968236334822105 51.467532591934734, 7.806654741443519 51.47414984777815, 7.818700697995484 51.47177815210273, 7.838419687707161 51.47850045117031, 7.8620634987430495 51.458244368750016, 7.876431765154401 51.45023924134173, 7.894963652833199 51.41649765129393, 7.892335949705488 51.392410314556756, 7.907557299615178 51.37236589358822, 7.912276539210942 51.35345882958467, 7.905692004374578 51.347587962910715, 7.928189042028557 51.338333559882216, 7.934449703354528 51.32012387764861, 7.90162039774274 51.30639264021929, 7.916169158877193 51.30332919572286, 7.91499037849379 51.29165908063135, 7.9151838231277685 51.27930484020297, 7.903476209378274 51.277796750915996, 7.922206538155911 51.26010627915241, 7.91850642782632 51.249999564235374, 7.919344556348656 51.243559662927005, 7.9304108738750525 51.245477473453505, 7.939303004726151 51.23412210392645, 7.95109724035308 51.229055134000916, 7.949559826393642 51.220302199609236, 7.928061632799021 51.209145755907734, 7.948960929393203 51.17588890469852, 7.940079273749036 51.17851259973457, 7.931059692817788 51.170203454916454, 7.919738303986738 51.180613282902186, 7.906943668731982 51.18221183848207, 7.899201648156795 51.165798970663644, 7.88529799805273 51.16301304666607, 7.865265185860575 51.17032373750805, 7.861479575685068 51.160128084432145, 7.831862449030628 51.16399331264148, 7.806549645308881 51.151753387609375, 7.796977625332907 51.14740920108881, 7.812987133573898 51.14483439844633, 7.839158215270034 51.12631078997747, 7.818390904208741 51.10768542115915, 7.828004069653767 51.10293608303021, 7.819662798514371 51.09683876213469, 7.822824664829687 51.07526776359142, 7.808275277488261 51.07211475980457, 7.787526736448596 51.07891793047256, 7.774124438342411 51.07789801399617, 7.772464015731979 51.074004341166315, 7.717410938088007 51.073204461022655, 7.690952005508317 51.08614079606377, 7.628350633159336 51.069300960595356, 7.6097447032187455 51.07835311668167, 7.599820851865923 51.087170908379605, 7.60668630490029 51.09695784458073, 7.59726733837157 51.10163378061483))"
D50,"POLYGON ((7.899201648156795 51.165798970663644, 7.906943668731982 51.18221183848207, 7.919738303986738 51.180613282902186, 7.931059692817788 51.170203454916454, 7.940079273749036 51.17851259973457, 7.948960929393203 51.17588890469852, 7.928061632799021 51.209145755907734, 7.949559826393642 51.220302199609236, 7.95109724035308 51.229055134000916, 7.939303004726151 51.23412210392645, 7.948511308599951 51.24004867512906, 8.007942291797528 51.23739462081039, 8.018093963487209 51.24701745731379, 8.030846723547976 51.24216485705665, 8.027353733037257 51.23803121355504, 8.043668386291076 51.23758242697076, 8.052586319944655 51.24707721160334, 8.066241900576838 51.24515632076537, 8.101155411643473 51.237352005301474, 8.119245170976063 51.23998964913968, 8.120050845732486 51.229095950212496, 8.099833188036621 51.214802384496046, 8.113458071592035 51.194115848241374, 8.129506622039406 51.1943341408881, 8.150929056643703 51.17339628073183, 8.147991975845141 51.15907850412066, 8.130113132729475 51.14314424001459, 8.162375435146897 51.13678177960612, 8.167881381307094 51.14676665886376, 8.183328920449446 51.146938883217025, 8.194730854729261 51.12176185836085, 8.226394443628074 51.12184240225496, 8.22528192102391 51.115960763983615, 8.241507946276085 51.11139688924173, 8.237386100733131 51.103863880490685, 8.22252306718656 51.092017188248846, 8.232052804569298 51.070607747220016, 8.246024755700347 51.06710686964702, 8.241567195532635 51.051583025722195, 8.225437837477198 51.04500444226159, 8.214889459828626 51.022041984215576, 8.188570258760985 51.02033474505249, 8.171333834524543 51.01655290638082, 8.167484481269126 51.005979731177256, 8.15725910581423 51.01379527082839, 8.133293317082284 51.01698377853318, 8.129468033272664 51.02369354604744, 8.111288593135107 51.018884331204625, 8.103837513256142 51.024978830379006, 8.08175097621398 51.0236944499276, 8.068305975947771 51.007075582595604, 8.041575628357162 51.00474111639782, 8.035363032397314 51.010758491846445, 8.036667473900104 51.01682668684009, 8.021441871647296 51.022382429805035, 8.022642530693924 51.042384361485375, 7.9893074949029845 51.030093972612185, 7.952152614151606 51.02770079314136, 7.933785583381684 50.99344247463268, 7.94347092651193 50.978742308061186, 7.939453734934122 50.96778902467642, 7.923277016237317 50.95871840045055, 7.924755977237537 50.934739002084676, 7.913135898193808 50.92556945960999, 7.850029116527297 50.92484182908472, 7.811729495216327 50.93877345103282, 7.786224793893546 50.9404411438656, 7.783372039372058 50.94730730154553, 7.792086778691379 50.950616668890845, 7.780607924978745 50.979655526886106, 7.749539146628041 50.97757515499198, 7.725394384056086 50.998191807765004, 7.725417968672819 51.00994976802839, 7.734243552202262 51.024581394330326, 7.73158653147736 51.03990563720106, 7.704363079416836 51.062052067880366, 7.717410938088007 51.073204461022655, 7.772464015731979 51.074004341166315, 7.774124438342411 51.07789801399617, 7.787526736448596 51.07891793047256, 7.808275277488261 51.07211475980457, 7.822824664829687 51.07526776359142, 7.819662798514371 51.09683876213469, 7.828004069653767 51.10293608303021, 7.818390904208741 51.10768542115915, 7.839158215270034 51.12631078997747, 7.812987133573898 51.14483439844633, 7.796977625332907 51.14740920108881, 7.806549645308881 51.151753387609375, 7.831862449030628 51.16399331264148, 7.861479575685068 51.160128084432145, 7.865265185860575 51.17032373750805, 7.88529799805273 51.16301304666607, 7.899201648156795 51.165798970663644))"
